# h	k	l			DE/EP	Eback-scattering (eV)					
10	12	-6	280		1.05236451589325E-07	19100.2701263383
10	-12	6	280		1.05236451589325E-07	19100.2701263383
10	-12	-6	280		1.05236451589325E-07	19100.2701263383
-10	12	6	280		1.05236451589325E-07	19100.2701263383
-10	12	-6	280		1.05236451589325E-07	19100.2701263383
-10	-12	6	280		1.05236451589325E-07	19100.2701263383
-10	-12	-6	280		1.05236451589325E-07	19100.2701263383
10	6	12	280		1.05236451589325E-07	19100.2701263383
10	6	-12	280		1.05236451589325E-07	19100.2701263383
10	-6	12	280		1.05236451589325E-07	19100.2701263383
10	-6	-12	280		1.05236451589325E-07	19100.2701263383
-10	6	12	280		1.05236451589325E-07	19100.2701263383
-10	6	-12	280		1.05236451589325E-07	19100.2701263383
-10	-6	12	280		1.05236451589325E-07	19100.2701263383
-10	-6	-12	280		1.05236451589325E-07	19100.2701263383
12	10	6	280		1.05236451589325E-07	19100.2701263383
12	10	-6	280		1.05236451589325E-07	19100.2701263383
12	-10	6	280		1.05236451589325E-07	19100.2701263383
12	-10	-6	280		1.05236451589325E-07	19100.2701263383
-12	10	6	280		1.05236451589325E-07	19100.2701263383
-12	10	-6	280		1.05236451589325E-07	19100.2701263383
-12	-10	6	280		1.05236451589325E-07	19100.2701263383
-12	-10	-6	280		1.05236451589325E-07	19100.2701263383
12	6	10	280		1.05236451589325E-07	19100.2701263383
12	6	-10	280		1.05236451589325E-07	19100.2701263383
12	-6	10	280		1.05236451589325E-07	19100.2701263383
12	-6	-10	280		1.05236451589325E-07	19100.2701263383
-12	6	10	280		1.05236451589325E-07	19100.2701263383
-12	6	-10	280		1.05236451589325E-07	19100.2701263383
-12	-6	10	280		1.05236451589325E-07	19100.2701263383
-12	-6	-10	280		1.05236451589325E-07	19100.2701263383
6	10	12	280		1.05236451589325E-07	19100.2701263383
6	10	-12	280		1.05236451589325E-07	19100.2701263383
6	-10	12	280		1.05236451589325E-07	19100.2701263383
6	-10	-12	280		1.05236451589325E-07	19100.2701263383
-6	10	12	280		1.05236451589325E-07	19100.2701263383
-6	10	-12	280		1.05236451589325E-07	19100.2701263383
-6	-10	12	280		1.05236451589325E-07	19100.2701263383
-6	-10	-12	280		1.05236451589325E-07	19100.2701263383
6	12	10	280		1.05236451589325E-07	19100.2701263383
6	12	-10	280		1.05236451589325E-07	19100.2701263383
6	-12	10	280		1.05236451589325E-07	19100.2701263383
6	-12	-10	280		1.05236451589325E-07	19100.2701263383
-6	12	10	280		1.05236451589325E-07	19100.2701263383
-6	12	-10	280		1.05236451589325E-07	19100.2701263383
-6	-12	10	280		1.05236451589325E-07	19100.2701263383
-6	-12	-10	280		1.05236451589325E-07	19100.2701263383
11	9	9	283		7.23886942245801E-08	19202.3203814058
11	9	-9	283		7.23886942245801E-08	19202.3203814058
11	-9	9	283		7.23886942245801E-08	19202.3203814058
11	-9	-9	283		7.23886942245801E-08	19202.3203814058
-11	9	9	283		7.23886942245801E-08	19202.3203814058
-11	9	-9	283		7.23886942245801E-08	19202.3203814058
-11	-9	9	283		7.23886942245801E-08	19202.3203814058
-11	-9	-9	283		7.23886942245801E-08	19202.3203814058
15	3	7	283		7.23886942245801E-08	19202.3203814058
15	3	-7	283		7.23886942245801E-08	19202.3203814058
15	-3	7	283		7.23886942245801E-08	19202.3203814058
15	-3	-7	283		7.23886942245801E-08	19202.3203814058
-15	3	7	283		7.23886942245801E-08	19202.3203814058
-15	3	-7	283		7.23886942245801E-08	19202.3203814058
-15	-3	7	283		7.23886942245801E-08	19202.3203814058
-15	-3	-7	283		7.23886942245801E-08	19202.3203814058
15	7	3	283		7.23886942245801E-08	19202.3203814058
15	7	-3	283		7.23886942245801E-08	19202.3203814058
15	-7	3	283		7.23886942245801E-08	19202.3203814058
15	-7	-3	283		7.23886942245801E-08	19202.3203814058
-15	7	3	283		7.23886942245801E-08	19202.3203814058
-15	7	-3	283		7.23886942245801E-08	19202.3203814058
-15	-7	3	283		7.23886942245801E-08	19202.3203814058
-15	-7	-3	283		7.23886942245801E-08	19202.3203814058
3	15	7	283		7.23886942245801E-08	19202.3203814058
3	15	-7	283		7.23886942245801E-08	19202.3203814058
3	-15	7	283		7.23886942245801E-08	19202.3203814058
3	-15	-7	283		7.23886942245801E-08	19202.3203814058
-3	15	7	283		7.23886942245801E-08	19202.3203814058
-3	15	-7	283		7.23886942245801E-08	19202.3203814058
-3	-15	7	283		7.23886942245801E-08	19202.3203814058
-3	-15	-7	283		7.23886942245801E-08	19202.3203814058
3	7	15	283		7.23886942245801E-08	19202.3203814058
3	7	-15	283		7.23886942245801E-08	19202.3203814058
3	-7	15	283		7.23886942245801E-08	19202.3203814058
3	-7	-15	283		7.23886942245801E-08	19202.3203814058
-3	7	15	283		7.23886942245801E-08	19202.3203814058
-3	7	-15	283		7.23886942245801E-08	19202.3203814058
-3	-7	15	283		7.23886942245801E-08	19202.3203814058
-3	-7	-15	283		7.23886942245801E-08	19202.3203814058
7	15	3	283		7.23886942245801E-08	19202.3203814058
7	15	-3	283		7.23886942245801E-08	19202.3203814058
7	-15	3	283		7.23886942245801E-08	19202.3203814058
7	-15	-3	283		7.23886942245801E-08	19202.3203814058
-7	15	3	283		7.23886942245801E-08	19202.3203814058
-7	15	-3	283		7.23886942245801E-08	19202.3203814058
-7	-15	3	283		7.23886942245801E-08	19202.3203814058
-7	-15	-3	283		7.23886942245801E-08	19202.3203814058
7	3	15	283		7.23886942245801E-08	19202.3203814058
7	3	-15	283		7.23886942245801E-08	19202.3203814058
7	-3	15	283		7.23886942245801E-08	19202.3203814058
7	-3	-15	283		7.23886942245801E-08	19202.3203814058
-7	3	15	283		7.23886942245801E-08	19202.3203814058
-7	3	-15	283		7.23886942245801E-08	19202.3203814058
-7	-3	15	283		7.23886942245801E-08	19202.3203814058
-7	-3	-15	283		7.23886942245801E-08	19202.3203814058
9	11	9	283		7.23886942245801E-08	19202.3203814058
9	11	-9	283		7.23886942245801E-08	19202.3203814058
9	-11	9	283		7.23886942245801E-08	19202.3203814058
9	-11	-9	283		7.23886942245801E-08	19202.3203814058
-9	11	9	283		7.23886942245801E-08	19202.3203814058
-9	11	-9	283		7.23886942245801E-08	19202.3203814058
-9	-11	9	283		7.23886942245801E-08	19202.3203814058
-9	-11	-9	283		7.23886942245801E-08	19202.3203814058
9	9	11	283		7.23886942245801E-08	19202.3203814058
9	9	-11	283		7.23886942245801E-08	19202.3203814058
9	-9	11	283		7.23886942245801E-08	19202.3203814058
9	-9	-11	283		7.23886942245801E-08	19202.3203814058
-9	9	11	283		7.23886942245801E-08	19202.3203814058
-9	9	-11	283		7.23886942245801E-08	19202.3203814058
-9	-9	11	283		7.23886942245801E-08	19202.3203814058
-9	-9	-11	283		7.23886942245801E-08	19202.3203814058
0	12	12	288		9.7569646301509E-08	19371.2094764865
0	12	-12	288		9.7569646301509E-08	19371.2094764865
0	-12	12	288		9.7569646301509E-08	19371.2094764865
0	-12	-12	288		9.7569646301509E-08	19371.2094764865
12	0	12	288		9.7569646301509E-08	19371.2094764865
12	0	-12	288		9.7569646301509E-08	19371.2094764865
-12	0	12	288		9.7569646301509E-08	19371.2094764865
-12	0	-12	288		9.7569646301509E-08	19371.2094764865
12	12	0	288		9.7569646301509E-08	19371.2094764865
12	-12	0	288		9.7569646301509E-08	19371.2094764865
-12	12	0	288		9.7569646301509E-08	19371.2094764865
-12	-12	0	288		9.7569646301509E-08	19371.2094764865
16	4	4	288		9.7569646301509E-08	19371.2094764865
16	4	-4	288		9.7569646301509E-08	19371.2094764865
16	-4	4	288		9.7569646301509E-08	19371.2094764865
16	-4	-4	288		9.7569646301509E-08	19371.2094764865
-16	4	4	288		9.7569646301509E-08	19371.2094764865
-16	4	-4	288		9.7569646301509E-08	19371.2094764865
-16	-4	4	288		9.7569646301509E-08	19371.2094764865
-16	-4	-4	288		9.7569646301509E-08	19371.2094764865
4	16	4	288		9.7569646301509E-08	19371.2094764865
4	16	-4	288		9.7569646301509E-08	19371.2094764865
4	-16	4	288		9.7569646301509E-08	19371.2094764865
4	-16	-4	288		9.7569646301509E-08	19371.2094764865
-4	16	4	288		9.7569646301509E-08	19371.2094764865
-4	16	-4	288		9.7569646301509E-08	19371.2094764865
-4	-16	4	288		9.7569646301509E-08	19371.2094764865
-4	-16	-4	288		9.7569646301509E-08	19371.2094764865
4	4	16	288		9.7569646301509E-08	19371.2094764865
4	4	-16	288		9.7569646301509E-08	19371.2094764865
4	-4	16	288		9.7569646301509E-08	19371.2094764865
4	-4	-16	288		9.7569646301509E-08	19371.2094764865
-4	4	16	288		9.7569646301509E-08	19371.2094764865
-4	4	-16	288		9.7569646301509E-08	19371.2094764865
-4	-4	16	288		9.7569646301509E-08	19371.2094764865
-4	-4	-16	288		9.7569646301509E-08	19371.2094764865
1	11	13	291		6.72781401525346E-08	19471.839813253
1	11	-13	291		6.72781401525346E-08	19471.839813253
1	-11	13	291		6.72781401525346E-08	19471.839813253
1	-11	-13	291		6.72781401525346E-08	19471.839813253
-1	11	13	291		6.72781401525346E-08	19471.839813253
-1	11	-13	291		6.72781401525346E-08	19471.839813253
-1	-11	13	291		6.72781401525346E-08	19471.839813253
-1	-11	-13	291		6.72781401525346E-08	19471.839813253
11	1	13	291		6.72781401525346E-08	19471.839813253
11	1	-13	291		6.72781401525346E-08	19471.839813253
11	-1	13	291		6.72781401525346E-08	19471.839813253
11	-1	-13	291		6.72781401525346E-08	19471.839813253
-11	1	13	291		6.72781401525346E-08	19471.839813253
-11	1	-13	291		6.72781401525346E-08	19471.839813253
-11	-1	13	291		6.72781401525346E-08	19471.839813253
-11	-1	-13	291		6.72781401525346E-08	19471.839813253
11	11	7	291		6.72781401525346E-08	19471.839813253
11	11	-7	291		6.72781401525346E-08	19471.839813253
11	-11	7	291		6.72781401525346E-08	19471.839813253
11	-11	-7	291		6.72781401525346E-08	19471.839813253
-11	11	7	291		6.72781401525346E-08	19471.839813253
-11	11	-7	291		6.72781401525346E-08	19471.839813253
-11	-11	7	291		6.72781401525346E-08	19471.839813253
-11	-11	-7	291		6.72781401525346E-08	19471.839813253
11	13	1	291		6.72781401525346E-08	19471.839813253
11	13	-1	291		6.72781401525346E-08	19471.839813253
11	-13	1	291		6.72781401525346E-08	19471.839813253
11	-13	-1	291		6.72781401525346E-08	19471.839813253
-11	13	1	291		6.72781401525346E-08	19471.839813253
-11	13	-1	291		6.72781401525346E-08	19471.839813253
-11	-13	1	291		6.72781401525346E-08	19471.839813253
-11	-13	-1	291		6.72781401525346E-08	19471.839813253
1	1	17	291		6.72781401525346E-08	19471.839813253
1	1	-17	291		6.72781401525346E-08	19471.839813253
1	-1	17	291		6.72781401525346E-08	19471.839813253
1	-1	-17	291		6.72781401525346E-08	19471.839813253
-1	1	17	291		6.72781401525346E-08	19471.839813253
-1	1	-17	291		6.72781401525346E-08	19471.839813253
-1	-1	17	291		6.72781401525346E-08	19471.839813253
-1	-1	-17	291		6.72781401525346E-08	19471.839813253
1	13	11	291		6.72781401525346E-08	19471.839813253
1	13	-11	291		6.72781401525346E-08	19471.839813253
1	-13	11	291		6.72781401525346E-08	19471.839813253
1	-13	-11	291		6.72781401525346E-08	19471.839813253
-1	13	11	291		6.72781401525346E-08	19471.839813253
-1	13	-11	291		6.72781401525346E-08	19471.839813253
-1	-13	11	291		6.72781401525346E-08	19471.839813253
-1	-13	-11	291		6.72781401525346E-08	19471.839813253
11	7	11	291		6.72781401525346E-08	19471.839813253
11	7	-11	291		6.72781401525346E-08	19471.839813253
11	-7	11	291		6.72781401525346E-08	19471.839813253
11	-7	-11	291		6.72781401525346E-08	19471.839813253
-11	7	11	291		6.72781401525346E-08	19471.839813253
-11	7	-11	291		6.72781401525346E-08	19471.839813253
-11	-7	11	291		6.72781401525346E-08	19471.839813253
-11	-7	-11	291		6.72781401525346E-08	19471.839813253
1	17	1	291		6.72781401525346E-08	19471.839813253
1	17	-1	291		6.72781401525346E-08	19471.839813253
1	-17	1	291		6.72781401525346E-08	19471.839813253
1	-17	-1	291		6.72781401525346E-08	19471.839813253
-1	17	1	291		6.72781401525346E-08	19471.839813253
-1	17	-1	291		6.72781401525346E-08	19471.839813253
-1	-17	1	291		6.72781401525346E-08	19471.839813253
-1	-17	-1	291		6.72781401525346E-08	19471.839813253
13	1	11	291		6.72781401525346E-08	19471.839813253
13	1	-11	291		6.72781401525346E-08	19471.839813253
13	-1	11	291		6.72781401525346E-08	19471.839813253
13	-1	-11	291		6.72781401525346E-08	19471.839813253
13	11	1	291		6.72781401525346E-08	19471.839813253
13	11	-1	291		6.72781401525346E-08	19471.839813253
13	-11	1	291		6.72781401525346E-08	19471.839813253
13	-11	-1	291		6.72781401525346E-08	19471.839813253
-13	1	11	291		6.72781401525346E-08	19471.839813253
-13	1	-11	291		6.72781401525346E-08	19471.839813253
-13	-1	11	291		6.72781401525346E-08	19471.839813253
-13	-1	-11	291		6.72781401525346E-08	19471.839813253
-13	11	1	291		6.72781401525346E-08	19471.839813253
-13	11	-1	291		6.72781401525346E-08	19471.839813253
-13	-11	1	291		6.72781401525346E-08	19471.839813253
-13	-11	-1	291		6.72781401525346E-08	19471.839813253
17	1	1	291		6.72781401525346E-08	19471.839813253
17	1	-1	291		6.72781401525346E-08	19471.839813253
17	-1	1	291		6.72781401525346E-08	19471.839813253
17	-1	-1	291		6.72781401525346E-08	19471.839813253
-17	1	1	291		6.72781401525346E-08	19471.839813253
-17	1	-1	291		6.72781401525346E-08	19471.839813253
-17	-1	1	291		6.72781401525346E-08	19471.839813253
-17	-1	-1	291		6.72781401525346E-08	19471.839813253
7	11	11	291		6.72781401525346E-08	19471.839813253
7	11	-11	291		6.72781401525346E-08	19471.839813253
7	-11	11	291		6.72781401525346E-08	19471.839813253
7	-11	-11	291		6.72781401525346E-08	19471.839813253
-7	11	11	291		6.72781401525346E-08	19471.839813253
-7	11	-11	291		6.72781401525346E-08	19471.839813253
-7	-11	11	291		6.72781401525346E-08	19471.839813253
-7	-11	-11	291		6.72781401525346E-08	19471.839813253
0	10	14	296		9.11499344969073E-08	19638.4111950217
0	10	-14	296		9.11499344969073E-08	19638.4111950217
0	-10	14	296		9.11499344969073E-08	19638.4111950217
0	-10	-14	296		9.11499344969073E-08	19638.4111950217
0	14	10	296		9.11499344969073E-08	19638.4111950217
0	14	-10	296		9.11499344969073E-08	19638.4111950217
0	-14	10	296		9.11499344969073E-08	19638.4111950217
0	-14	-10	296		9.11499344969073E-08	19638.4111950217
10	0	14	296		9.11499344969073E-08	19638.4111950217
10	0	-14	296		9.11499344969073E-08	19638.4111950217
-10	0	14	296		9.11499344969073E-08	19638.4111950217
-10	0	-14	296		9.11499344969073E-08	19638.4111950217
10	14	0	296		9.11499344969073E-08	19638.4111950217
10	-14	0	296		9.11499344969073E-08	19638.4111950217
-10	14	0	296		9.11499344969073E-08	19638.4111950217
-10	-14	0	296		9.11499344969073E-08	19638.4111950217
14	0	10	296		9.11499344969073E-08	19638.4111950217
14	0	-10	296		9.11499344969073E-08	19638.4111950217
-14	0	10	296		9.11499344969073E-08	19638.4111950217
-14	0	-10	296		9.11499344969073E-08	19638.4111950217
14	10	0	296		9.11499344969073E-08	19638.4111950217
14	-10	0	296		9.11499344969073E-08	19638.4111950217
-14	10	0	296		9.11499344969073E-08	19638.4111950217
-14	-10	0	296		9.11499344969073E-08	19638.4111950217
14	6	8	296		9.11499344969073E-08	19638.4111950217
14	6	-8	296		9.11499344969073E-08	19638.4111950217
14	-6	8	296		9.11499344969073E-08	19638.4111950217
14	-6	-8	296		9.11499344969073E-08	19638.4111950217
-14	6	8	296		9.11499344969073E-08	19638.4111950217
-14	6	-8	296		9.11499344969073E-08	19638.4111950217
-14	-6	8	296		9.11499344969073E-08	19638.4111950217
-14	-6	-8	296		9.11499344969073E-08	19638.4111950217
14	8	6	296		9.11499344969073E-08	19638.4111950217
14	8	-6	296		9.11499344969073E-08	19638.4111950217
14	-8	6	296		9.11499344969073E-08	19638.4111950217
14	-8	-6	296		9.11499344969073E-08	19638.4111950217
-14	8	6	296		9.11499344969073E-08	19638.4111950217
-14	8	-6	296		9.11499344969073E-08	19638.4111950217
-14	-8	6	296		9.11499344969073E-08	19638.4111950217
-14	-8	-6	296		9.11499344969073E-08	19638.4111950217
16	2	6	296		9.11499344969073E-08	19638.4111950217
16	2	-6	296		9.11499344969073E-08	19638.4111950217
16	-2	6	296		9.11499344969073E-08	19638.4111950217
16	-2	-6	296		9.11499344969073E-08	19638.4111950217
-16	2	6	296		9.11499344969073E-08	19638.4111950217
-16	2	-6	296		9.11499344969073E-08	19638.4111950217
-16	-2	6	296		9.11499344969073E-08	19638.4111950217
-16	-2	-6	296		9.11499344969073E-08	19638.4111950217
16	6	2	296		9.11499344969073E-08	19638.4111950217
16	6	-2	296		9.11499344969073E-08	19638.4111950217
16	-6	2	296		9.11499344969073E-08	19638.4111950217
16	-6	-2	296		9.11499344969073E-08	19638.4111950217
-16	6	2	296		9.11499344969073E-08	19638.4111950217
-16	6	-2	296		9.11499344969073E-08	19638.4111950217
-16	-6	2	296		9.11499344969073E-08	19638.4111950217
-16	-6	-2	296		9.11499344969073E-08	19638.4111950217
2	16	6	296		9.11499344969073E-08	19638.4111950217
2	16	-6	296		9.11499344969073E-08	19638.4111950217
2	-16	6	296		9.11499344969073E-08	19638.4111950217
2	-16	-6	296		9.11499344969073E-08	19638.4111950217
-2	16	6	296		9.11499344969073E-08	19638.4111950217
-2	16	-6	296		9.11499344969073E-08	19638.4111950217
-2	-16	6	296		9.11499344969073E-08	19638.4111950217
-2	-16	-6	296		9.11499344969073E-08	19638.4111950217
2	6	16	296		9.11499344969073E-08	19638.4111950217
2	6	-16	296		9.11499344969073E-08	19638.4111950217
2	-6	16	296		9.11499344969073E-08	19638.4111950217
2	-6	-16	296		9.11499344969073E-08	19638.4111950217
-2	6	16	296		9.11499344969073E-08	19638.4111950217
-2	6	-16	296		9.11499344969073E-08	19638.4111950217
-2	-6	16	296		9.11499344969073E-08	19638.4111950217
-2	-6	-16	296		9.11499344969073E-08	19638.4111950217
6	14	8	296		9.11499344969073E-08	19638.4111950217
6	14	-8	296		9.11499344969073E-08	19638.4111950217
6	-14	8	296		9.11499344969073E-08	19638.4111950217
6	-14	-8	296		9.11499344969073E-08	19638.4111950217
-6	14	8	296		9.11499344969073E-08	19638.4111950217
-6	14	-8	296		9.11499344969073E-08	19638.4111950217
-6	-14	8	296		9.11499344969073E-08	19638.4111950217
-6	-14	-8	296		9.11499344969073E-08	19638.4111950217
6	16	2	296		9.11499344969073E-08	19638.4111950217
6	16	-2	296		9.11499344969073E-08	19638.4111950217
6	-16	2	296		9.11499344969073E-08	19638.4111950217
6	-16	-2	296		9.11499344969073E-08	19638.4111950217
-6	16	2	296		9.11499344969073E-08	19638.4111950217
-6	16	-2	296		9.11499344969073E-08	19638.4111950217
-6	-16	2	296		9.11499344969073E-08	19638.4111950217
-6	-16	-2	296		9.11499344969073E-08	19638.4111950217
6	2	16	296		9.11499344969073E-08	19638.4111950217
6	2	-16	296		9.11499344969073E-08	19638.4111950217
6	-2	16	296		9.11499344969073E-08	19638.4111950217
6	-2	-16	296		9.11499344969073E-08	19638.4111950217
-6	2	16	296		9.11499344969073E-08	19638.4111950217
-6	2	-16	296		9.11499344969073E-08	19638.4111950217
-6	-2	16	296		9.11499344969073E-08	19638.4111950217
-6	-2	-16	296		9.11499344969073E-08	19638.4111950217
6	8	14	296		9.11499344969073E-08	19638.4111950217
6	8	-14	296		9.11499344969073E-08	19638.4111950217
6	-8	14	296		9.11499344969073E-08	19638.4111950217
6	-8	-14	296		9.11499344969073E-08	19638.4111950217
-6	8	14	296		9.11499344969073E-08	19638.4111950217
-6	8	-14	296		9.11499344969073E-08	19638.4111950217
-6	-8	14	296		9.11499344969073E-08	19638.4111950217
-6	-8	-14	296		9.11499344969073E-08	19638.4111950217
8	14	6	296		9.11499344969073E-08	19638.4111950217
8	14	-6	296		9.11499344969073E-08	19638.4111950217
8	-14	6	296		9.11499344969073E-08	19638.4111950217
8	-14	-6	296		9.11499344969073E-08	19638.4111950217
-8	14	6	296		9.11499344969073E-08	19638.4111950217
-8	14	-6	296		9.11499344969073E-08	19638.4111950217
-8	-14	6	296		9.11499344969073E-08	19638.4111950217
-8	-14	-6	296		9.11499344969073E-08	19638.4111950217
8	6	14	296		9.11499344969073E-08	19638.4111950217
8	6	-14	296		9.11499344969073E-08	19638.4111950217
8	-6	14	296		9.11499344969073E-08	19638.4111950217
8	-6	-14	296		9.11499344969073E-08	19638.4111950217
-8	6	14	296		9.11499344969073E-08	19638.4111950217
-8	6	-14	296		9.11499344969073E-08	19638.4111950217
-8	-6	14	296		9.11499344969073E-08	19638.4111950217
-8	-6	-14	296		9.11499344969073E-08	19638.4111950217
11	13	3	299		6.28254028440575E-08	19737.6792809037
11	13	-3	299		6.28254028440575E-08	19737.6792809037
11	-13	3	299		6.28254028440575E-08	19737.6792809037
11	-13	-3	299		6.28254028440575E-08	19737.6792809037
-11	13	3	299		6.28254028440575E-08	19737.6792809037
-11	13	-3	299		6.28254028440575E-08	19737.6792809037
-11	-13	3	299		6.28254028440575E-08	19737.6792809037
-11	-13	-3	299		6.28254028440575E-08	19737.6792809037
11	3	13	299		6.28254028440575E-08	19737.6792809037
11	3	-13	299		6.28254028440575E-08	19737.6792809037
11	-3	13	299		6.28254028440575E-08	19737.6792809037
11	-3	-13	299		6.28254028440575E-08	19737.6792809037
-11	3	13	299		6.28254028440575E-08	19737.6792809037
-11	3	-13	299		6.28254028440575E-08	19737.6792809037
